price,type,bedrooms,bathrooms,payment_method,down_payment,size_sqm,down_payment_ratio,year,month,area,city,governorate
11550000.0,apartment,4.0,3.0,cash,1155000.0,350.0,0.1,2025,September,Beit Al Watan,Sheikh Zayed Compounds,Sheikh Zayed City
10800000.0,apartment,3.0,3.0,cash,1080000.0,188.0,0.1,2025,August,Regents Park,Al Andalus District,New Cairo City
5000000.0,apartment,3.0,2.0,cash,500000.0,170.0,0.1,2025,August,El Narges Buildings,Al Narges,New Cairo City
13000000.0,chalet,1.0,1.0,cash,1300000.0,82.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
5000000.0,apartment,3.0,3.0,cash,500000.0,179.0,0.1,2025,August,O West,6 October Compounds,6 October City
62000000.0,villa,5.0,5.0,cash,6200000.0,356.0,0.1,2025,September,Mivida,5Th Settlement Compounds,The 5Th Settlement
10000000.0,apartment,2.0,2.0,cash,1000000.0,122.0,0.1,2025,September,Lake View Residence,5Th Settlement Compounds,The 5Th Settlement
4400000.0,villa,3.0,6.0,cash,440000.0,522.0,0.1,2025,August,Nyoum October,Northern Expansions,6 October City
6000000.0,apartment,3.0,3.0,cash,600000.0,180.0,0.1,2025,August,Al Burouj Compound,El Shorouk Compounds,Shorouk City
13650000.0,apartment,3.0,2.0,cash,1365000.0,77.0,0.1,2025,August,Tawila El Gouna,Al Gouna,Hurghada
74240625.00000013,villa,3.0,6.0,cash,9000000.0,723.5400000000009,0.1,2025,August,Madinaty,Cairo,Unknown
23000000.0,villa,3.0,2.0,cash,2300000.0,500.0,0.1,2025,May,5Th Settlement Compounds,The 5Th Settlement,New Cairo City
27000000.0,villa,3.0,3.0,cash,2700000.0,450.0,0.1,2025,August,Layan Residence,5Th Settlement Compounds,The 5Th Settlement
25000000.0,villa,3.0,4.0,cash,2500000.0,325.0,0.1,2025,September,New Giza,Cairo Alexandria Desert Road,6 October City
19850000.0,villa,3.0,4.0,cash,1985000.0,250.0,0.1,2025,September,Sodic East,6Th District,New Heliopolis
46125000.0,villa,3.0,5.0,cash,4612500.0,315.0,0.1,2025,September,O West,6 October Compounds,6 October City
45000000.0,villa,3.0,5.0,cash,4500000.0,320.0,0.1,2025,August,Alba Aliyah,Uptown Cairo,Mokattam
42000000.0,villa,3.0,3.0,cash,4200000.0,400.0,0.1,2025,September,Mivida,5Th Settlement Compounds,The 5Th Settlement
11566056.0,apartment,3.0,3.0,cash,1156605.6,235.0,0.1,2025,August,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
3000000.0,apartment,3.0,3.0,cash,300000.0,190.0,0.1,2025,September,Jeera,13Th District,Sheikh Zayed City
10000000.0,apartment,2.0,2.0,cash,1000000.0,225.0,0.1,2025,August,Promenade New Cairo,5Th Settlement Compounds,The 5Th Settlement
8000000.0,apartment,3.0,3.0,cash,800000.0,270.0,0.1,2025,August,El Mandara,Hay Than El Montazah,Alexandria
3100000.0,apartment,3.0,2.0,cash,310000.0,140.0,0.1,2025,August,Gamal Abdel Nasser Road,Sidi Beshr,Hay Awal El Montazah
23500000.0,villa,3.0,4.0,cash,2350000.0,266.0,0.1,2025,August,Patio Al Zahraa,Sheikh Zayed Compounds,Sheikh Zayed City
14000000.0,chalet,5.0,5.0,cash,1400000.0,232.0,0.1,2025,August,Hacienda Bay,Sidi Abdel Rahman,North Coast
10200000.0,villa,5.0,7.0,cash,1020000.0,723.5400000000009,0.1,2025,September,Katameya Dunes,El Katameya Compounds,El Katameya
29900000.0,villa,7.0,7.0,cash,2990000.0,648.0,0.1,2025,September,Ivy,Cairo Alexandria Desert Road,Giza
14522590.0,villa,3.0,3.0,cash,1452259.0,256.0,0.1,2025,September,The Estates,Sheikh Zayed Compounds,Sheikh Zayed City
6300000.0,apartment,3.0,2.0,cash,630000.0,135.0,0.1,2025,August,Madinaty,Cairo,Unknown
14000000.0,apartment,3.0,3.0,cash,1400000.0,250.0,0.1,2025,May,Palm Parks Palm Hills,South Dahshur Link,6 October City
31000000.0,villa,4.0,4.0,cash,3100000.0,323.0,0.1,2025,August,Playa Resort,Sidi Abdel Rahman,North Coast
56375000.0,villa,3.0,4.0,cash,5637500.0,370.0,0.1,2025,August,Hacienda Bay,Sidi Abdel Rahman,North Coast
14000000.0,chalet,3.0,1.0,cash,1400000.0,70.0,0.1,2025,August,Mangroovy Residence,Al Gouna,Hurghada
60000000.0,villa,3.0,5.0,cash,6000000.0,550.0,0.1,2025,August,Allegria,Sheikh Zayed Compounds,Sheikh Zayed City
5950000.0,apartment,2.0,3.0,cash,595000.0,140.0,0.1,2025,August,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
8000000.0,apartment,2.0,3.0,cash,800000.0,150.0,0.1,2025,August,O West,6 October Compounds,6 October City
6200000.0,apartment,3.0,3.0,cash,620000.0,180.0,0.1,2025,July,Al Burouj Compound,El Shorouk Compounds,Shorouk City
2000000.0,apartment,3.0,4.0,cash,200000.0,265.0,0.1,2025,September,Mountain View Icity October,6 October Compounds,6 October City
23000000.0,apartment,3.0,3.0,cash,2300000.0,230.0,0.1,2025,September,Aeon,6 October Compounds,6 October City
6200000.0,apartment,3.0,2.0,cash,620000.0,170.0,0.1,2025,August,Calma,Hadayek October,6 October City
3150000.0,apartment,2.0,1.0,cash,315000.0,90.0,0.1,2025,August,Magawish,Hurghada,Red Sea
15500000.0,apartment,3.0,3.0,cash,1550000.0,210.0,0.1,2025,August,Lake View Residence,5Th Settlement Compounds,The 5Th Settlement
5250000.0,apartment,3.0,3.0,cash,525000.0,166.0,0.1,2025,September,Al Khamayel City,Sheikh Zayed Compounds,Sheikh Zayed City
18000000.0,villa,3.0,3.0,cash,1800000.0,270.0,0.1,2025,August,Azha,Al Ain Al Sokhna,Suez
19600000.0,villa,3.0,4.0,cash,1960000.0,208.0,0.1,2025,September,Soul North Coast,Qesm Ad Dabaah,North Coast
26500000.0,villa,3.0,3.0,cash,2650000.0,312.0,0.1,2025,August,City Gate,5Th Settlement Compounds,The 5Th Settlement
8232000.0,apartment,2.0,2.0,cash,823200.0,136.0,0.1,2025,August,Fifth Square,The 5Th Settlement,New Cairo City
5750000.0,apartment,3.0,2.0,cash,575000.0,155.0,0.1,2025,February,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
3200000.0,apartment,2.0,1.0,cash,320000.0,100.0,0.1,2025,July,Al Orouba St.,Sheraton Al Matar,El Nozha
17500000.0,apartment,3.0,3.0,cash,1750000.0,186.0,0.1,2025,August,Mivida,5Th Settlement Compounds,The 5Th Settlement
5750000.0,chalet,3.0,2.0,cash,575000.0,125.0,0.1,2025,August,Evia,Qesm Ad Dabaah,North Coast
8500000.0,apartment,3.0,3.0,cash,850000.0,200.0,0.1,2025,August,Shehab St.,Mohandessin,Giza
32000000.0,apartment,5.0,4.0,cash,3200000.0,280.0,0.1,2025,August,New Alamein City,Al Alamein,North Coast
19475000.0,villa,4.0,5.0,cash,1947500.0,300.0,0.1,2025,September,Taj City,5Th Settlement Compounds,The 5Th Settlement
12000000.0,apartment,2.0,2.0,cash,1200000.0,144.0,0.1,2025,September,Lake View Residence,5Th Settlement Compounds,The 5Th Settlement
16500000.0,apartment,3.0,3.0,cash,1650000.0,230.0,0.1,2025,September,Ramblas,North Investors Area,New Cairo City
26500000.0,villa,4.0,4.0,cash,2650000.0,234.0,0.1,2025,September,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
47000000.0,villa,3.0,3.0,cash,4700000.0,120.0,0.1,2025,September,Mivida,5Th Settlement Compounds,The 5Th Settlement
46200000.0,villa,3.0,4.0,cash,4620000.0,400.0,0.1,2025,September,Youssef Al Sebaey St.,Rehab City First Phase,Al Rehab
10200000.0,villa,3.0,5.0,cash,1020000.0,420.0,0.1,2025,September,Joulz,Cairo Alexandria Desert Road,6 October City
15400000.0,villa,3.0,3.0,cash,1540000.0,146.0,0.1,2025,August,Azha,Al Ain Al Sokhna,Suez
3000000.0,apartment,3.0,1.0,cash,300000.0,130.0,0.1,2025,August,Dar Masr 2 - Elandalus,South Teseen St.,The 5Th Settlement
13200000.0,apartment,5.0,3.0,cash,1320000.0,620.0,0.1,2025,August,Abd Al Aziz Fahmy St.,Sidi Gaber,Hay Sharq
14000000.0,apartment,3.0,4.0,cash,1400000.0,147.0,0.1,2025,September,Six West,Beverly Hills,Sheikh Zayed Compounds
36500000.0,villa,4.0,4.0,cash,3650000.0,313.0,0.1,2025,August,Villette,5Th Settlement Compounds,The 5Th Settlement
10000000.0,apartment,3.0,3.0,cash,1000000.0,200.0,0.1,2025,August,El Rehab Extension,Al Rehab,New Cairo City
2400000.0,chalet,2.0,2.0,cash,240000.0,100.0,0.1,2025,July,Hanging Gardens,Porto Sokhna,Al Ain Al Sokhna
40082400.0,villa,3.0,4.0,cash,4008240.0,445.0,0.1,2025,August,The Lakeview Boutique Villas,5Th Settlement Compounds,The 5Th Settlement
11700000.0,apartment,3.0,4.0,cash,1170000.0,213.0,0.1,2025,September,Village West,Sheikh Zayed Compounds,Sheikh Zayed City
13000000.0,apartment,3.0,3.0,cash,1300000.0,275.0,0.1,2025,September,Mountain View Hyde Park,5Th Settlement Compounds,The 5Th Settlement
5800000.0,apartment,2.0,2.0,cash,580000.0,125.0,0.1,2025,August,Mountain View Icity October,6 October Compounds,6 October City
9000000.0,villa,3.0,4.0,cash,900000.0,260.0,0.1,2025,August,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
7500000.0,villa,4.0,3.0,cash,750000.0,212.0,0.1,2025,August,Sarai,Mostakbal City Compounds,Mostakbal City - Future City
8217000.0,apartment,3.0,3.0,cash,821700.0,219.0,0.1,2025,September,The Median Residences,5Th Settlement Compounds,The 5Th Settlement
74240625.00000013,villa,3.0,3.0,cash,9000000.0,85.281,0.1,2025,August,Heliopolis - Masr El Gedida,Cairo,Unknown
60000000.0,villa,3.0,6.0,cash,6000000.0,450.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
5240100.0,apartment,3.0,3.0,cash,524010.0,130.0,0.1,2025,September,Swan Lake Residence,5Th Settlement Compounds,The 5Th Settlement
66000000.0,villa,3.0,7.0,cash,6600000.0,630.0,0.1,2025,August,Madinaty,Cairo,Unknown
15500000.0,apartment,3.0,3.0,cash,1550000.0,196.0,0.1,2025,July,90 Avenue,South Investors Area,New Cairo City
4600000.0,apartment,3.0,3.0,cash,460000.0,152.0,0.1,2025,August,Sheikh Zayed City,Giza,Unknown
10000000.0,apartment,3.0,3.0,cash,1000000.0,160.0,0.1,2025,September,October Plaza,6 October Compounds,6 October City
8500000.0,apartment,4.0,3.0,cash,850000.0,304.0,0.1,2025,August,Maadi,Hay El Maadi,Cairo
16000000.0,apartment,3.0,1.0,cash,1600000.0,82.0,0.1,2025,September,Mangroovy Residence,Al Gouna,Hurghada
5400000.0,apartment,3.0,2.0,cash,540000.0,195.0,0.1,2025,July,South Lotus,El Lotus,New Cairo City
18900000.0,chalet,3.0,3.0,cash,1890000.0,153.0,0.1,2025,September,Marassi,Sidi Abdel Rahman,North Coast
25500000.0,chalet,3.0,2.0,cash,2550000.0,126.0,0.1,2025,September,Marassi,Sidi Abdel Rahman,North Coast
59000000.0,villa,3.0,6.0,cash,5900000.0,340.0,0.1,2025,August,Hacienda West,Ras Al Hekma,North Coast
52000000.0,villa,6.0,6.0,cash,5200000.0,71.05199999999999,0.1,2025,July,Palm Hills Kattameya,El Katameya Compounds,El Katameya
26500000.0,villa,3.0,4.0,cash,2650000.0,258.0,0.1,2025,September,District 5,5Th Settlement Compounds,The 5Th Settlement
3550000.0,chalet,2.0,2.0,cash,355000.0,80.0,0.1,2025,August,Salt,Ras Al Hekma,North Coast
23000000.0,villa,3.0,4.0,cash,2300000.0,291.0,0.1,2025,August,The Estates,Sheikh Zayed Compounds,Sheikh Zayed City
13800000.0,villa,3.0,6.0,cash,1380000.0,320.0,0.1,2025,August,The Crown,Cairo Alexandria Desert Road,6 October City
35600000.0,villa,3.0,4.0,cash,3560000.0,207.0,0.1,2025,September,Belle Vie,New Zayed City,Sheikh Zayed City
7300000.0,apartment,3.0,2.0,cash,730000.0,110.0,0.1,2025,September,Mountain View Icity October,6 October Compounds,6 October City
24410907.0,villa,3.0,4.0,cash,2441090.7,620.0,0.1,2025,September,Stei8Ht,The 1St Settlement,New Cairo City
10200000.0,villa,3.0,2.0,cash,1020000.0,200.0,0.1,2025,September,Mazarine,New Alamein City,Al Alamein
5000000.0,apartment,3.0,2.0,cash,500000.0,200.0,0.1,2025,September,Al Qobba St.,Roxy,Heliopolis - Masr El Gedida
2500000.0,apartment,3.0,3.0,cash,250000.0,151.0,0.1,2025,August,Vye Sodic,New Zayed City,Sheikh Zayed City
23000000.0,apartment,3.0,4.0,cash,2300000.0,218.0,0.1,2025,September,The Fourteen Golf Residences,Uptown Cairo,Mokattam
3000000.0,apartment,2.0,2.0,cash,300000.0,120.0,0.1,2025,August,Khalf Masaken Al Sheraton St.,El Mandara,Hay Than El Montazah
23575000.0,villa,3.0,2.0,cash,2357500.0,256.0,0.1,2025,August,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
11250000.0,apartment,2.0,3.0,cash,1125000.0,160.0,0.1,2025,September,Villette,5Th Settlement Compounds,The 5Th Settlement
9950000.0,villa,4.0,3.0,cash,995000.0,223.0,0.1,2025,August,Village West,Sheikh Zayed Compounds,Sheikh Zayed City
4500000.0,villa,3.0,4.0,cash,450000.0,215.0,0.1,2025,August,Px Palm Hills,6 October Compounds,6 October City
10200000.0,villa,3.0,2.0,cash,1020000.0,182.0,0.1,2025,August,Mesca,Soma Bay,Safaga
13500000.0,apartment,3.0,3.0,cash,1350000.0,210.0,0.1,2025,August,Eastown,5Th Settlement Compounds,The 5Th Settlement
21525000.0,villa,5.0,5.0,cash,2152500.0,330.0,0.1,2025,August,Hacienda Bay,Sidi Abdel Rahman,North Coast
4200000.0,apartment,3.0,2.0,cash,420000.0,159.0,0.1,2025,August,Maadi,Hay El Maadi,Cairo
8800000.0,apartment,3.0,3.0,cash,880000.0,166.0,0.1,2025,September,Skyline,Sidi Gaber,Hay Sharq
52800000.0,apartment,3.0,5.0,cash,5280000.0,345.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
17415575.0,chalet,3.0,4.0,cash,1741557.5,145.0,0.1,2025,August,Azha North,Ras Al Hekma,North Coast
16000000.0,villa,4.0,4.0,cash,1600000.0,270.0,0.1,2025,July,Stone Park,5Th Settlement Compounds,The 5Th Settlement
14500000.0,apartment,3.0,4.0,cash,1450000.0,300.0,0.1,2025,July,Mountain View Hyde Park,5Th Settlement Compounds,The 5Th Settlement
10200000.0,other,3.0,3.0,cash,1020000.0,170.0,0.1,2025,August,Unknown,Unknown,Unknown
5227500.0,apartment,3.0,1.0,cash,522750.0,86.0,0.1,2025,September,Hyde Park,5Th Settlement Compounds,The 5Th Settlement
11300000.0,villa,3.0,7.0,cash,1130000.0,371.0,0.1,2025,September,Palm Hills Golf Views,Cairo Alexandria Desert Road,6 October City
19000000.0,villa,3.0,3.0,cash,1900000.0,290.0,0.1,2024,November,Mountain View October Park,6Th District,6 October City
10200000.0,villa,3.0,7.0,cash,1020000.0,45.0,0.1,2025,September,Mountain View 1,5Th Settlement Compounds,The 5Th Settlement
4100000.0,apartment,3.0,3.0,cash,410000.0,144.0,0.1,2025,August,Palm Hills Golf Extension,Al Wahat Road,6 October City
15990000.0,villa,3.0,3.0,cash,1599000.0,223.0,0.1,2025,August,Amwaj,Sidi Abdel Rahman,North Coast
2500000.0,land,3.0,3.0,cash,250000.0,475.0,0.1,2025,August,Beit Alwatan,6 October Compounds,6 October City
16000000.0,chalet,3.0,1.0,cash,1600000.0,80.0,0.1,2025,September,Marassi,Sidi Abdel Rahman,North Coast
10200000.0,apartment,3.0,5.0,cash,1020000.0,313.0,0.1,2025,August,Villette,5Th Settlement Compounds,The 5Th Settlement
29000000.0,villa,3.0,5.0,cash,2900000.0,270.0,0.1,2025,August,Six West,Beverly Hills,Sheikh Zayed Compounds
10200000.0,villa,3.0,5.0,cash,1020000.0,600.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
13000000.0,villa,3.0,4.0,cash,1300000.0,290.0,0.1,2025,August,Marseilia Beach 4,Sidi Abdel Rahman,North Coast
4612500.0,apartment,3.0,1.0,cash,461250.0,45.0,0.1,2025,July,Gaia,Ras Al Hekma,North Coast
6750000.0,apartment,4.0,2.0,cash,675000.0,240.0,0.1,2025,August,Dr Ali Ibrahim Ramez St.,Heliopolis Square,El Nozha
5500000.0,villa,5.0,4.0,cash,550000.0,198.0,0.1,2025,September,Hacienda Bay,Sidi Abdel Rahman,North Coast
3950000.0,apartment,2.0,1.0,cash,395000.0,125.0,0.1,2025,August,Al Arqam Ibn Abi Al Arqam St.,El Mearag City,Zahraa El Maadi
11500000.0,apartment,3.0,3.0,cash,1150000.0,166.0,0.1,2025,September,Mountain View Hyde Park,5Th Settlement Compounds,The 5Th Settlement
10200000.0,villa,3.0,4.0,cash,1020000.0,202.0,0.1,2025,August,Vye Sodic,New Zayed City,Sheikh Zayed City
7000000.0,apartment,3.0,3.0,cash,700000.0,140.0,0.1,2025,September,Mountain View,Ras Al Hekma,North Coast
7300000.0,apartment,4.0,5.0,cash,730000.0,244.0,0.1,2025,September,L'Avenir,Mostakbal City Compounds,Mostakbal City - Future City
15600000.0,apartment,3.0,4.0,cash,1560000.0,300.0,0.1,2025,September,Mountain View Hyde Park,5Th Settlement Compounds,The 5Th Settlement
6000000.0,chalet,3.0,4.0,cash,600000.0,266.0,0.1,2025,August,Direction White,Ras Al Hekma,North Coast
5125000.0,apartment,3.0,3.0,cash,512500.0,160.0,0.1,2025,August,Mountain View Icity October,6 October Compounds,6 October City
4900000.0,apartment,2.0,1.0,cash,490000.0,126.0,0.1,2025,August,Street 233,Degla,Hay El Maadi
45000000.0,villa,3.0,4.0,cash,4500000.0,450.0,0.1,2025,September,Mivida,5Th Settlement Compounds,The 5Th Settlement
6500000.0,villa,4.0,4.0,cash,650000.0,350.0,0.1,2025,May,King Mariout,Hay Al Amereyah,Alexandria
1450000.0,apartment,3.0,2.0,cash,92000.0,185.0,0.1,2025,August,Al Lebeny Axis,El Mariouteya,Faisal
5637500.0,apartment,3.0,4.0,cash,563750.0,195.0,0.1,2025,September,Hap Town,Mostakbal City Compounds,Mostakbal City - Future City
1450000.0,chalet,1.0,1.0,cash,82500.0,69.0,0.1,2025,August,Blanca Gardens,Soma Bay,Safaga
5500000.0,apartment,2.0,2.0,cash,550000.0,125.0,0.1,2025,August,Refaa St.,Dokki,Giza
2070000.0,apartment,2.0,2.0,cash,207000.0,125.0,0.1,2025,September,Zizinia Al Mostakbal,Mostakbal City Compounds,Mostakbal City - Future City
5400000.0,villa,4.0,4.0,cash,540000.0,230.0,0.1,2025,September,Mountain View Giza Plateau,Ring Road,6 October City
50000000.0,other,3.0,7.0,cash,5000000.0,45.0,0.1,2025,September,Al Mariouteya Rd,Monshaat Al Bakari,Faisal
32294000.0,apartment,4.0,3.0,cash,3229400.0,216.0,0.1,2025,September,Crescent Walk,5Th Settlement Compounds,The 5Th Settlement
7000000.0,apartment,2.0,1.0,cash,700000.0,100.0,0.1,2025,August,El Rehab Extension,Al Rehab,New Cairo City
7000000.0,apartment,3.0,2.0,cash,700000.0,200.0,0.1,2025,August,New Narges,New Cairo City,Cairo
14000000.0,apartment,2.0,2.0,cash,1400000.0,155.0,0.1,2025,September,Villette,5Th Settlement Compounds,The 5Th Settlement
5200000.0,apartment,2.0,2.0,cash,520000.0,125.0,0.1,2025,September,New Narges,New Cairo City,Cairo
8250000.0,apartment,2.0,2.0,cash,825000.0,137.0,0.1,2025,August,Zayed Regency,Sheikh Zayed Compounds,Sheikh Zayed City
21500000.0,villa,3.0,3.0,cash,2150000.0,175.0,0.1,2025,August,Mountain View,Ras Al Hekma,North Coast
1480000.0,chalet,3.0,1.0,cash,148000.0,45.0,0.1,2025,August,Golf Porto Marina,Al Alamein,North Coast
21000000.0,apartment,3.0,3.0,cash,2100000.0,208.0,0.1,2025,August,Eastown,5Th Settlement Compounds,The 5Th Settlement
9711170.0,apartment,3.0,3.0,cash,971117.0,225.0,0.1,2025,July,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
8300000.0,apartment,4.0,3.0,cash,830000.0,300.0,0.1,2025,August,Touristic Zone 6,Touristic Zone,Al Motamayez District
37000000.0,villa,3.0,6.0,cash,3700000.0,723.5400000000009,0.1,2025,July,Bellagio,Ext North Inves Area,New Cairo City
12300000.0,apartment,3.0,3.0,cash,1230000.0,198.0,0.1,2025,August,The Waterway View,90 Street,The 5Th Settlement
18000000.0,villa,4.0,4.0,cash,1800000.0,338.0,0.1,2025,August,Lake West,Sheikh Zayed Compounds,Sheikh Zayed City
8000000.0,apartment,3.0,4.0,cash,800000.0,140.0,0.1,2025,September,Mountain View Icity October,6 October Compounds,6 October City
18000000.0,villa,3.0,4.0,cash,1800000.0,340.0,0.1,2025,August,Al Burouj Compound,El Shorouk Compounds,Shorouk City
5000000.0,chalet,2.0,3.0,cash,500000.0,100.0,0.1,2025,September,Hacienda West,Ras Al Hekma,North Coast
4000000.0,apartment,3.0,3.0,cash,400000.0,170.0,0.1,2025,August,Village West,Sheikh Zayed Compounds,Sheikh Zayed City
1550000.0,apartment,3.0,2.0,cash,155000.0,150.0,0.1,2025,August,Al Lebeny Axis,El Mariouteya,Faisal
7000000.0,villa,3.0,3.0,cash,700000.0,180.0,0.1,2025,August,Magawish,Hurghada,Red Sea
2700000.0,chalet,1.0,1.0,cash,270000.0,75.0,0.1,2025,August,Piacera,Al Ain Al Sokhna,Suez
12000000.0,apartment,3.0,4.0,cash,1200000.0,265.0,0.1,2025,August,Rayos,6 October Compounds,6 October City
6950000.0,apartment,3.0,3.0,cash,695000.0,170.0,0.1,2025,September,La Mirada Compound,5Th Settlement Compounds,The 5Th Settlement
4850000.0,apartment,3.0,2.0,cash,485000.0,150.0,0.1,2025,September,El Narges Buildings,Al Narges,New Cairo City
4950000.0,apartment,2.0,3.0,cash,495000.0,145.0,0.1,2025,August,Moon Residences,Fifth Square,The 5Th Settlement
4500000.0,apartment,3.0,3.0,cash,450000.0,240.0,0.1,2025,August,Ivoire,Sheikh Zayed City,Giza
74240625.00000013,villa,3.0,4.0,cash,8500000.0,450.0,0.1,2025,August,Royal City,Sheikh Zayed Compounds,Sheikh Zayed City
54600000.0,villa,3.0,4.0,cash,5460000.0,356.0,0.1,2025,August,Mivida,5Th Settlement Compounds,The 5Th Settlement
12243000.0,apartment,3.0,2.0,cash,1224300.0,159.0,0.1,2025,September,Village West,Sheikh Zayed Compounds,Sheikh Zayed City
8000000.0,apartment,3.0,2.0,cash,800000.0,165.0,0.1,2025,September,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
6200000.0,apartment,3.0,3.0,cash,620000.0,170.0,0.1,2025,May,Mountain View Icity,5Th Settlement Compounds,The 5Th Settlement
6700000.0,apartment,3.0,1.0,cash,670000.0,170.0,0.1,2025,August,Laurent,Hay Sharq,Alexandria
16154000.0,apartment,3.0,3.0,cash,1615400.0,165.0,0.1,2025,September,Zed East,5Th Settlement Compounds,The 5Th Settlement
9500000.0,apartment,3.0,3.0,cash,950000.0,182.0,0.1,2025,August,14Th Of May Bridge,Smouha,Hay Sharq
9500000.0,apartment,3.0,2.0,cash,950000.0,168.0,0.1,2025,August,El Patio Oro,5Th Settlement Compounds,The 5Th Settlement
10200000.0,villa,3.0,7.0,cash,1020000.0,720.0,0.1,2025,September,Celesta Hills,Uptown Cairo,Mokattam
8200000.0,chalet,3.0,2.0,cash,820000.0,165.0,0.1,2025,August,Gaia,Ras Al Hekma,North Coast
4900000.0,apartment,3.0,3.0,cash,490000.0,160.0,0.1,2025,August,Mountain View Icity October,6 October Compounds,6 October City
16500000.0,villa,4.0,4.0,cash,1650000.0,287.0,0.1,2025,September,La Vista City,New Capital Compounds,New Capital City
4800000.0,apartment,2.0,2.0,cash,480000.0,120.0,0.1,2025,August,Bloomfields,Mostakbal City Compounds,Mostakbal City - Future City
40000000.0,villa,5.0,6.0,cash,4000000.0,600.0,0.1,2025,September,Mena Garden City,Al Motamayez District,6 October City
29250000.0,villa,3.0,3.0,cash,2925000.0,200.0,0.1,2025,September,Caesar,Qesm Marsa Matrouh,North Coast
10200000.0,chalet,3.0,2.0,cash,1020000.0,141.0,0.1,2025,August,Marassi,Sidi Abdel Rahman,North Coast
14350000.0,apartment,3.0,2.0,cash,1435000.0,256.0,0.1,2025,September,El Patio Oro,5Th Settlement Compounds,The 5Th Settlement
5600000.0,chalet,3.0,2.0,cash,560000.0,140.0,0.1,2025,September,Nice 4,Nice,Markaz Al Hamam
10190000.0,apartment,2.0,2.0,cash,1019000.0,99.0,0.1,2025,August,Marriott Residence Heliopolis,Almazah,Heliopolis - Masr El Gedida
12600000.0,apartment,3.0,2.0,cash,1260000.0,270.0,0.1,2025,August,Jayd Residence,5Th Settlement Compounds,The 5Th Settlement
8500000.0,apartment,2.0,2.0,cash,850000.0,145.0,0.1,2025,August,Palm Hills Village Gate,South Investors Area,New Cairo City
14200000.0,villa,3.0,4.0,cash,1420000.0,234.0,0.1,2025,August,Sodic East,6Th District,New Heliopolis
17900007.0,villa,5.0,5.0,cash,1790000.7000000002,323.0,0.1,2025,September,Al Burouj Compound,El Shorouk Compounds,Shorouk City
13000000.0,chalet,3.0,1.0,cash,1300000.0,45.0,0.1,2025,August,Seashell,Sidi Abdel Rahman,North Coast
1450000.0,apartment,3.0,2.0,cash,135000.0,140.0,0.1,2025,August,El Motamayez District,Badr City,Cairo
15000000.0,apartment,4.0,4.0,cash,1500000.0,238.0,0.1,2025,August,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
5700000.0,apartment,3.0,3.0,cash,570000.0,165.0,0.1,2025,July,The Square,5Th Settlement Compounds,The 5Th Settlement
5400000.0,villa,3.0,5.0,cash,540000.0,375.0,0.1,2025,September,The Estates,Sheikh Zayed Compounds,Sheikh Zayed City
26800000.0,villa,3.0,3.0,cash,2680000.0,140.0,0.1,2025,September,Cyan,Al Gouna,Hurghada
15000000.0,apartment,3.0,2.0,cash,1500000.0,95.0,0.1,2025,September,Mangroovy Residence,Al Gouna,Hurghada
6500000.0,apartment,3.0,2.0,cash,650000.0,233.0,0.1,2025,August,Telal East,5Th Settlement Compounds,The 5Th Settlement
10850000.0,villa,3.0,5.0,cash,1085000.0,305.0,0.1,2025,August,Al Burouj Compound,El Shorouk Compounds,Shorouk City
2500000.0,chalet,2.0,2.0,cash,250000.0,112.0,0.1,2025,July,Grand View,Porto Sokhna,Al Ain Al Sokhna
35000000.0,villa,3.0,4.0,cash,3500000.0,252.0,0.1,2025,April,Cairo Festival City,North Investors Area,New Cairo City
6200000.0,apartment,4.0,4.0,cash,620000.0,300.0,0.1,2025,August,Ibrahim El Lakany St.,Roxy,Heliopolis - Masr El Gedida
45000000.0,villa,3.0,5.0,cash,4500000.0,450.0,0.1,2025,September,Mivida,5Th Settlement Compounds,The 5Th Settlement
5000000.0,villa,3.0,4.0,cash,500000.0,198.0,0.1,2025,September,Hacienda,North Coast,Unknown
12000000.0,apartment,3.0,4.0,cash,1200000.0,232.0,0.1,2025,September,Taj City,5Th Settlement Compounds,The 5Th Settlement
10000009.0,villa,3.0,4.0,cash,1000000.9,387.0,0.1,2025,September,Creek Town,The 1St Settlement,New Cairo City
14500000.0,apartment,3.0,3.0,cash,1450000.0,300.0,0.1,2025,August,Doctor Ali Mosharafa St.,Al Narges 6,Al Narges
7430000.0,apartment,3.0,3.0,cash,743000.0,183.0,0.1,2025,August,Palm Hills New Cairo,5Th Settlement Compounds,The 5Th Settlement
